9cWlZjINcBpJixQt1j_5_A,0.0869565217391304,0.4,0.142857142857143
sQTvI2N_WT5m60ZUbTMCMQ,0.647058823529412,0.180327868852459,0.282051282051282
gu_psXKjPTywXuDgrhY_rA,0.0476190476190476,0.142857142857143,0.0714285714285714
zDHnudjDDf2bqBC31a_6LA,0.15,0.230769230769231,0.181818181818182
0j5iiqxIB4qOTP3PEbwi8Q,0.166666666666667,0.4,0.235294117647059
E2lWb8LwuoS3psOrRWJ_zg,0.263157894736842,0.277777777777778,0.27027027027027
P3d2r9w679AwQhpIXdOs8A,0.0384615384615385,0.5,0.0714285714285714
XWzF4wam-7OJEgoPO_jHiQ,0.05,0.333333333333333,0.0869565217391304
_GEe5rYBAsuwLyhkINbFRg,0.157894736842105,0.6,0.25
Dk-af6CeM7-iTa0ZuN7Org,0.0740740740740741,0.5,0.129032258064516
rjvmNQr0t1FfD8lGeYnaTQ,0.08,0.666666666666667,0.142857142857143
h6NYTy3uhoRKZTPjh_7LQA,0.105263157894737,0.285714285714286,0.153846153846154
OvbohOObBy01n2RWaBD6KQ,0,0,
FYIGxT2lW9Uou5nGHIpFDA,0.260869565217391,0.428571428571429,0.324324324324324
iuQ_aj-jgfdCoXnpqmviOw,0.0454545454545455,0.5,0.0833333333333333
pXKtDY2UfbQHsmkXNB-O8g,0.105263157894737,1,0.19047619047619
EnHqqZEEvQ6UKFjoCqQ0Ag,0.375,0.25,0.3
EDnVzHgmIqab0BylfA_QgA,0.0476190476190476,0.5,0.0869565217391304
_lydCNGXP4YSGnlOXnEOuQ,0.0869565217391304,0.5,0.148148148148148
opGgsDuWqzdNpZq2thH6eA,0.419354838709677,0.333333333333333,0.371428571428571
Y305uF7EnRO4dOOutWLxNw,0.08,0.4,0.133333333333333
HUc-AHEJP2Xlw0IrMFRQRw,0,0,
h3apVYKTdF9cVo0Pt5bbCg,0.125,0.428571428571429,0.193548387096774
R8IzlLmj1xRGqq_MBo29iw,0.0909090909090909,0.333333333333333,0.142857142857143
SnFlVM1Col4PzJqWFHuafw,0.117647058823529,0.166666666666667,0.137931034482759
k76kzMRJ3XsH7NxBKTL6KA,0.1,0.222222222222222,0.137931034482759
uvtdvk58xUrRxNsAY4BJfA,0.142857142857143,0.25,0.181818181818182
wJbectMFThGPtAuaOYdCPA,0,0,
EA5fDaXvBRgVWtnQupy6hQ,0.037037037037037,1,0.0714285714285714
qLkEeqpeLxlYywdMCgYUuw,0,0,
SZlA4_pJQVc691JZze0daQ,0.142857142857143,0.333333333333333,0.2
clmGgfDyLupkQrHQQo2Zbg,0.0416666666666667,0.142857142857143,0.0645161290322581
kt5MZ368FrySa2S0PB1yqg,0.294117647058824,0.113636363636364,0.163934426229508
nJZvdr_6I6VXsjToPe8b4w,0.153846153846154,0.444444444444444,0.228571428571429
wDRoHMshLFqzqtMI-I0EhA,0.0357142857142857,0.142857142857143,0.0571428571428571
DT2MdoFQiH5j-_i8d7tOMQ,0.130434782608696,0.75,0.222222222222222
3FZRZAoeZIrQTWW42LBQVw,0.2,0.444444444444444,0.275862068965517
4QuLGBQz2PPa_yAgiMEtaw,0.0357142857142857,0.333333333333333,0.0645161290322581
8fLv6G8qLw7Yzvfsss9uEA,0.0454545454545455,0.333333333333333,0.08
JHmO-lVrHA0njKnQnZ8qLA,0.4,0.216216216216216,0.280701754385965
IKsw0JHLRH-fEMLbeTLiFQ,0.0952380952380952,0.4,0.153846153846154
RGC3gUcBVZqOy-b2XSRgGw,0.380952380952381,0.166666666666667,0.231884057971014
beXVbUApKqAOfbvSeWW0Jg,0.380952380952381,0.32,0.347826086956522
sFcskP7j-gdW7y5whXyOiw,0,0,
vWHwaURfZJaPh5WwnD0fow,0.08,0.4,0.133333333333333
QmykNasFdjyaQ3K8oME3fQ,0.363636363636364,0.275862068965517,0.313725490196078
1oy9COXnJ7WOMV104BPwcQ,0.04,0.333333333333333,0.0714285714285714
k1ivIukAXI7RFpJ5HUZaCQ,0.0476190476190476,0.5,0.0869565217391304
grE68aFQOIIJTJVJomeVkg,0.0555555555555556,0.5,0.1
VMro2zAEejxWsCgaR75-lQ,0,0,
4UP8EypkGKrFX02Lru51rA,0.0454545454545455,0.166666666666667,0.0714285714285714
RoDtzh9AMHXOpMy_Rnlsbw,0.0476190476190476,0.5,0.0869565217391304
G3p3IeyFksX1RHX1uldr6Q,0.0869565217391304,0.133333333333333,0.105263157894737
qZg6ce1KWSOuoLVTXN5gzA,0.1,0.5,0.166666666666667
V-ccnRJAiToDU76DqFV8hw,0,0,
_4T1mtEedGYeP2MkY7gNDg,0.08,0.4,0.133333333333333
O-4iy2zJ0X6QFP62aV2YbQ,0.181818181818182,0.173913043478261,0.177777777777778
pLcP3RU8x8mDik8RbNdSxw,0,0,
A93F7-h-2ULJRR6dQbbdAQ,0.217391304347826,0.833333333333333,0.344827586206897
OTmTECE5vrHyw2aOZppjyQ,0.0588235294117647,0.5,0.105263157894737
CmZE5o2mmp9VE4-g3gRkaQ,0.032258064516129,0.5,0.0606060606060606
3ldgW4k0G1Eb6ZpQJcKdUA,0.1,0.153846153846154,0.121212121212121
sn7VI5NQdRyFZpD0gCL1xQ,0,0,
kBmJx_RCp5f52I2_-IiLTQ,0.25,0.315789473684211,0.27906976744186
OsHPt0PIOQg4JlDBQp4K7Q,0.285714285714286,0.4,0.333333333333333
82FpMLXF8cqL9b1SRQUn1w,0.166666666666667,1,0.285714285714286
L2ow5vGZ8wk8qCTbS6FYkw,0.0952380952380952,0.333333333333333,0.148148148148148
h-8gdwYYOAj76Dy1ae2xUg,0.25,0.388888888888889,0.304347826086957
tpLTUfIciyiQUQ3eFoZKpQ,0.08,0.666666666666667,0.142857142857143
7Dwt20gswmRu4Eu4Y1RgsQ,0.173913043478261,0.666666666666667,0.275862068965517
w70p852jPyabsc2JEIis4w,0.0909090909090909,1,0.166666666666667
CSCbW8tzt7DKh_e6Pp-59Q,0,0,
84H_PFtzitXlQUQAQcPotA,0,0,
cbgoX-riB3fTiz1xCfhe9w,0.130434782608696,0.3,0.181818181818182
s9jRfcyUjjsU3kPmXt504w,0.12,0.428571428571429,0.1875
kvBdoupoP2tcnz2bTghajw,0.0952380952380952,1,0.173913043478261
75wNFWoYMTwRvkVLUBYu-g,0.0555555555555556,0.333333333333333,0.0952380952380952
u1IC7xORIeAkJEt6n4p3_A,0.307692307692308,0.347826086956522,0.326530612244898
XSh3IjfPwaNwsZ2PWCk2sg,0,0,
mECTORoeUYDA5ryP-vy5cw,0.391304347826087,0.243243243243243,0.3
KRr9NiuqUXO4_aRHshIlvQ,0.15,0.3,0.2
egDAFVZOfAwn7dgSLKrViw,0.0476190476190476,0.5,0.0869565217391304
e_UT2ZjzKiY8MM9TEdn2kg,0.0909090909090909,1,0.166666666666667
ZTgiBdgMNRFtwDSNHzLJuw,0.0434782608695652,0.5,0.08
HGCWB7t-fCCYYVVjQXEk3A,0.407407407407407,0.297297297297297,0.34375
_UgwaKf3xgDCq4qrMvW2dQ,0.0344827586206897,0.142857142857143,0.0555555555555556
RVdu0KTvpYc4kS1umR51JQ,0.347826086956522,0.4,0.372093023255814
Wmmg0qLos4aG9iAsiLopbQ,0.0476190476190476,0.5,0.0869565217391304
LVlJlu4V79o1_4VnUbcAhA,0.05,0.5,0.0909090909090909
fcQ5lQsu14Qxnj7ivyWAdw,0.19047619047619,0.307692307692308,0.235294117647059
wdC4euorTXqt6OLyoUvotg,0.0434782608695652,0.25,0.0740740740740741
3M0nfSDXwlyDSE5ofPcXsg,0.392857142857143,0.611111111111111,0.478260869565217
oyy8RCoeqc7B-txmIfI7Cg,0.125,1,0.222222222222222
tcg8ZN8Pq2oLRYZX7dga7Q,0.136363636363636,0.6,0.222222222222222
ALRA9kCnP7G1KtI3uF4Hwg,0,0,
DYQCoplkNQMU_Gr1pfsUzQ,0,0,
0IwfLSb_--I6Gi_DDw5xuw,0,0,
VY0rGnx4n_TrJFxIVMPjtw,0.08,0.666666666666667,0.142857142857143
ugmuDQA9sxfH5g8Chu81jQ,0,0,
5KbXjDK1p4vOa9BVcHwkew,0.571428571428571,0.222222222222222,0.32
xvtbFukkCNjkMW8fVe5rTA,0.1,0.5,0.166666666666667
R5n8VzA2CS85EHkIqXMGJA,0.105263157894737,0.2,0.137931034482759
MCN8CRg6cLQjELgzDbT8Sg,0.260869565217391,0.428571428571429,0.324324324324324
t9og2fAzRP9s1o37O2TR6A,0.0769230769230769,1,0.142857142857143
Kr4JrehFvMffEigBG_P0MA,0.05,0.25,0.0833333333333333
lh2FzRt5pua81yESc3rYYw,0.0454545454545455,0.25,0.0769230769230769
fwfe84Tz_msfmzdJGeh50g,0.296296296296296,0.533333333333333,0.380952380952381
MHHWFUc6sFKJZ36BzR-7FA,0.333333333333333,0.538461538461538,0.411764705882353
PDNQ2tOM42mBankQlPlUYg,0.111111111111111,0.12,0.115384615384615
k1pFZD8AZKdOEhDuk2N2Yg,0.0588235294117647,0.333333333333333,0.1
GPUFCQxex8RG7IGJtwlYvg,0.04,0.5,0.0740740740740741
9I16D_l2hLwFEyKmkWmJaQ,0.105263157894737,0.2,0.137931034482759
HPuCZ4HEy1oY-JRdNmaTGg,0.0454545454545455,0.5,0.0833333333333333
Y0hiOXXmYRfD6zBd-WuuFA,0.0909090909090909,0.5,0.153846153846154
PC1gZs5Ns5Wd76CL1MMsmQ,0,0,
rO0Ytm0UMpOlZIJYRfgJRA,0.0434782608695652,0.142857142857143,0.0666666666666667
ig45oCs8DH_QWTUDFf8qJg,0.0476190476190476,0.5,0.0869565217391304
p4w1SWmsIa5uwDZX7pkvxA,0.571428571428571,0.571428571428571,0.571428571428571
cRH7ARRsrWD_q8xJHaU31Q,0.0769230769230769,0.5,0.133333333333333
s08FEJf30A0mAZMfQyCepA,0,0,
1c-53BayepmAabQP8ab_7Q,0.130434782608696,0.75,0.222222222222222
p55jO_tocDs4S9lVOpa1wg,0,0,
BwzJDw7adNyMyFWw7ayofQ,0.0416666666666667,0.5,0.0769230769230769
TAOh2xfjvOh7AdtxxXIoFA,0.235294117647059,0.666666666666667,0.347826086956522
HHKL2BK4PkyQoUn-et3gNQ,0.05,0.2,0.08
HMy_9ZQwCFruLgKTS6cvIw,0.291666666666667,0.7,0.411764705882353
lJpI1H9DSOSEL41Yx_dbcg,0.136363636363636,0.428571428571429,0.206896551724138
sMQN2pjtzQ4JWwyytTzylQ,0.161290322580645,0.357142857142857,0.222222222222222
PidC27_pvyzf6uXusEw5Hg,0.0625,0.2,0.0952380952380952
PTkSrIc2xu1RV7P29Y55bw,0.0833333333333333,0.2,0.117647058823529
xggYLsPULcCncxi5_ajQHg,0.04,0.5,0.0740740740740741
8MvlGrbuy7XzmshUtbHvYQ,0,0,
o9w_kihUq8fBYDKYH9YIcQ,0.0833333333333333,1,0.153846153846154
KXKJAYfAiZhefzxxcV4KTA,0,0,
xM3rGaY9jOP0EWj4mqjksg,0.157894736842105,0.75,0.260869565217391
TIq-m7VeY80962a5pPFD1A,0.0416666666666667,0.166666666666667,0.0666666666666667
60JmXS5fQYAML3Llz7qbIw,0.129032258064516,0.333333333333333,0.186046511627907
n9gwi14CEzv2g_1eX6E3Zw,0.105263157894737,0.4,0.166666666666667
I_PExywZx-6K9g8_3wJOng,0.136363636363636,0.75,0.230769230769231
CvRLrapGuX02gscMc1-5UA,0.1,0.6,0.171428571428571
__JgFZ3h2LyTMTtZdf0HYw,0.19047619047619,1,0.32
gdNJzMx9duSZCBdiU1QKFg,0.578947368421053,0.244444444444444,0.34375
0ngeArh5L-OOi4kU6Vpzyw,0.0909090909090909,0.4,0.148148148148148
DsgiJmtKBZzsn0rHHxd_xQ,0.04,0.333333333333333,0.0714285714285714
fEq90oZ0zAJQ1IYr6y-fnw,0.166666666666667,0.333333333333333,0.222222222222222
JHJEFAqtOnY8slBb5vmUHQ,0.578947368421053,0.333333333333333,0.423076923076923
-6GVS8h3ZPTGHnuZhROvlg,0.0526315789473684,0.5,0.0952380952380952
vCVEMcE-Fa7lgyspI7_0Wg,0.0740740740740741,0.666666666666667,0.133333333333333
jXLLpmzWV52mFyUnWDaiRg,0.0434782608695652,0.5,0.08
TuNa_1uw11vrjAOoAidXNg,0.0769230769230769,0.181818181818182,0.108108108108108
SQbpBKyd68rFn9W0U31rrA,0.176470588235294,0.428571428571429,0.25
PkXO-06_DU1UBzEqYrXNmw,0.0588235294117647,0.2,0.0909090909090909
6WNo-6ZYdE35t6ylj5QFQw,0.0454545454545455,0.5,0.0833333333333333
UlP4hoQXa7LiQTW1dCb-zw,0,0,
YfvxQPmYw1n2EjilV33oJA,0.318181818181818,0.7,0.4375
zeb8aK80RrwxjcudsmUbjw,0.173913043478261,0.571428571428571,0.266666666666667
AwrQk8EJwmjxNsjL-r1J_g,0.0416666666666667,0.5,0.0769230769230769
y_WjZN6Pmmnxl0-1Cmeh-w,0.107142857142857,0.75,0.1875
wOpqf095Nawe9UJ3AZEoQA,0.05,0.5,0.0909090909090909
WNQTKto7nXi-0OMntLN5AQ,0.3125,0.384615384615385,0.344827586206897
S9lac_PPAISov03qrHkpMw,0.130434782608696,0.375,0.193548387096774
siiN0Fl40dIjjSu7R06aYg,0.05,0.5,0.0909090909090909
KQKHQ9gnTWe5koFsUs_B8Q,0.0952380952380952,0.5,0.16
ijrgsBouraA6w6NrEGYeIA,0.0476190476190476,0.5,0.0869565217391304
YxqZwn-PhrcpVmJTE-eA7A,0.0526315789473684,0.25,0.0869565217391304
5R1OCck1Cs4qhCtKb3EYfA,0.318181818181818,0.225806451612903,0.264150943396226
F4f7kp7GZizN5Gq0OYSCAg,0.05,0.5,0.0909090909090909
Is3AtgapMDm5KYi0WQF8kQ,0.08,1,0.148148148148148
9mFt_i1ml2ErMrHtsccUOQ,0.0384615384615385,0.5,0.0714285714285714
LMyj91LmDAT8Tbn1IZ_Cyw,0.206896551724138,0.666666666666667,0.315789473684211
YTANa7v4DM1t4A2Ydn6hYQ,0.0357142857142857,0.333333333333333,0.0645161290322581
AaOsXAL7OS8h9Z30-ykzvA,0.05,0.25,0.0833333333333333
9573HtChJn7xAdtbb2BOuQ,0.117647058823529,0.666666666666667,0.2
49lWpCnVm9RWcKXHewQ7EQ,0.125,1,0.222222222222222
1e11wtAg1ehA3JKVkJMutw,0,0,
